province	province_id	district	district_id	moh	moh_id	gnd	gnd_id	center	vaccine	dose1	dose2
Western	LK-1	Kalutara NIHS	LK-13	Beruwala	MOH-13240			MCH Clinic - Badanagoda	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Beruwala	MOH-13240			MCH Clinic - Werapitiya	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Beruwala	MOH-13240			Weragala School	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			MCH Clinic - Kaukurunda	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			MCH Clinic - Bolossagama	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			Uggalbada Maha Vidyalaya	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			Dediyawala Clinic	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			 --	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Madurawala	MOH-13151			 ---	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bandaragama	MOH-13060			Maitree Hall	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Horana	MOH-13090			 -	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Dodangoda				MOH Central Clinic 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			Sumangala Boys School 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			Malamulla East Temple 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			Walana Mahanama MV 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Wadduwa				Daladawaththa Temple 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Walallawita	MOH-13390			Meegahathanna Temple 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Mathugama	MOH-13272			Nauththuduwa MCH Clinic 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Mathugama	MOH-13272			Mobile Vaccine Programme 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Mathugama	MOH-13272			MOH Central Clinic 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bulathsinhala	MOH-13120			Weyangalla Muslim Viddyalaya 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Agalawatta	MOH-13330			Bodyline Garment Factory 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Ingiriya	MOH-13100			Mobile Vaccine Programme 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Palindanuwara	MOH-13360			Morapitiya MCH Clinic 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Millaniya 				Mobile Vaccine Programme 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bandaragama	MOH-13060			DH Bandaragama	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Naboda				DH Naboda	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	BH Pimbura				BH Pimbura	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Baduraliya				DH Baduraliya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Ingiriya	MOH-13100			DH Ingiriya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Mathugama	MOH-13272			DH Mathugama	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bulathsinhala	MOH-13120			DH Bulathsinhala	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Gonaduwa				DH Gonaduwa	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			BH Panadura	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Meegahathenna				DH Meegahathenna	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Dodangoda				DH Dodangoda	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Galpatha				DH Galpatha	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Katugahahena				DH Katugahahena	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Iththapana				DH Iththapana	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Ambalangoda	MOH-31330	Batapola central college		Akmeemana MV+ Hiyare MV	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Elpitiya	MOH-31120	Ananda college		Kahatapitiya KV	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Gonapinuwala	MOH-31340	AGA office Gonapinuwala		Sripathi vidyalaya	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Udugama		udugama college		Piyadigama sudarshanarama temple	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Welipitiya	MOH-32210	Divithura Dhammatilaka Temple		Berathudwa K.V + MOH Office	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Angunukolapeles	MOH-33180			MOH Office (for pregnant mothers)	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Beliatta	MOH-33300			Aranwela Maha Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Beliatta	MOH-33300			Ambala Maha Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Beliatta	MOH-33300			Rambukketiya Kanishta Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Beliatta	MOH-33300			Kambussawala Maha Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Hambantota	MOH-33120			Dehigahalanda School	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Hambantota	MOH-33120			Udamalala School	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Hambantota	MOH-33120			Pallemalala Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Katuwana	MOH-33240			MOH Office (for pregnant mothers)	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Lunugamvehera	MOH-33060			MOH Office	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Okewela	MOH-33270			North Kanamuldeniya School, Pallekanda	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Tissamaharama	MOH-33090			Yodhakandiya Dansal Hall	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Walasmulla	MOH-33250			Market area, Walasmulla	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	all MOH areas		Mop up programme		MOH office	Sinopharm	False	False
Central	LK-2	Kandy	LK-21	all MOH areas				MOH office	Moderna	False	True
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ayagama	MOH-91300	Dumbara	LK-9130005	Dumbara Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ayagama	MOH-91300	Ketepola	LK-9130010	Ketepola Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Yahalawela	LK-9142180	Kahatapitiya HapugahaKumbura Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Balangoda Nagaraya		Vidyalaoka Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Batugammana	LK-9118040	Ntional Youth Centre	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Elapatha	MOH-91270	Digana	LK-9127090	Kottagoda Vidyalaya 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Elapatha	MOH-91270	Hangamuwa	LK-9127100	Hangamuwa Vidyalaya 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Embilipitiya	MOH-91480	Modarawana	LK-9148130	Modarawana Maha Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Embilipitiya	MOH-91480	Konkatuwa	LK-9148090	Veeraba Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Embilipitiya	MOH-91480	Kalagedi Ara	LK-9148105	Moraketiya Maha Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Balavinna East	LK-9142205	Balavinna Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Bambaragasthenna	LK-9142125	Welkeniyaya Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Niyangama	LK-9142120	Niyanagama Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Thambagamuwa East	LK-9142210	Thamabagamuwa Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Rakwana North	LK-9142175	Ubayathiakaramaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Rakwana South	LK-9142170	Aslam School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Pagalovita	LK-9115165	Morahela PMCU	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Atawakwela	LK-9115140	Morahela PMCU	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Seelogama	LK-9115120	DH Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Belihuloya	LK-9115070	DH Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Maddegama	LK-9115045	PMCU Pinnawala	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Muththettuwa		DH Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Wegapitiya	LK-9115220	Rye Hindu Vidayalay	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Kanathiriyanwala	LK-9115145	PMCU Pinnawala	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Bolthumbe	LK-9115030	PMCU Pinnawala	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kahawaththa	MOH-91390	Kiranodagama	LK-9139100	Demuwatha Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kahawaththa	MOH-91390	Endana	LK-9139080	Endana Hospital	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kahawaththa	MOH-91390	Nambuluwa	LK-9139050	Bungiriya Vidyalaya,Pilana Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Wewagama	LK-9133055	Buddajayanthi Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Kodippilikanda	LK-9133005	Kodippilikanda Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Delgoda West	LK-9133095	Delgoda Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Weddagala East	LK-9133105	Weddagala North Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Jathuwangoda	LK-9133010	Damsak Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Kudawa	LK-9112035	Kudawa Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Wembiyagoda	LK-9133065	Wembiyagoda Community Center	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Delgoda East	LK-9133090	Dengoda Janapada Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kalawana	MOH-91330	Wathurawa	LK-9133085	Wathurawa School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kiriella	MOH-91090	Busness Community		Dewarakkitha Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kiriella	MOH-91090	Dodampe West	LK-9109075	Thunandahena Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Dapane	LK-9151125	Omalpe Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Dorapane	LK-9151130	Omalpe Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Morawadiya	LK-9151135	Omalpe Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Omalpe	LK-9151140	Omalpe Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Kempane	LK-9151145	Omalpe Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Theppanawa	LK-9106110	Kumara Vidyalaya Theppanawa 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Meneripitiya	LK-9106020	Meneripitiya Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Theppanawa Pahalagama	LK-9106175	Kumara Vidyalaya -Theppanawa	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Kandangoda South	LK-9106125	Monara Advertising - Kandangoda 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Nivithigala	MOH-91360	Yakdehiwatta	LK-9136050	Yakdehiwaththa Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Nivithigala	MOH-91360	Pathakada	LK-9136005	Yakdehiwaththa Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Nivithigala	MOH-91360	Udakarawita		Karawita Primary School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Madola	LK-9121035	Siri Mahindaramaya Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Meegahawela	LK-9121020	Galhira Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Udawela	LK-9121040	Udawela Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Kendaketiya	LK-9121025	Kandaketiya Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Welimaluwa	LK-9124060	Demanagammana Community center	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Sannasgama	LK-9124045	Dippitigala Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Dewalegama	LK-9124105	Pathakada Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Godigamuwa	LK-9112220	Daramashalawa	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Samagipura	LK-9112235	Sumana Balika National School 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Gileemale North	LK-9112005	Sumana Balika National School 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Gurubevilagama	LK-9112145	Sumana Balika National School 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Embuldeniya	LK-9112080	Sumana Balika National School 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Ellegedara	LK-9112110	Sumana Balika National School 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Dewalegawa	LK-9112190	Sumana Balika National School 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Udawalawa		Sankhapala	LK-9148035	Sankapala Vidyalaya 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Udawalawa		Maduwanwela	LK-9148050	Bodimaluwa Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Udawalawa		Adaluwa	LK-9148045	Andaluwa Community Center	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	Paragahamaditta	LK-9145005	Paragahamadiththa Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	Ammaduwa	LK-9145100	Weligepola Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	llukkumbura	LK-9145010	Panana Tamil School	Sinopharm	False	False
Sabaragamuwa	LK-9	Kegalle	LK-92	all MOH areas		mop up		MOH Office +mobile vaccinations                                                  	AstraZeneca	True	False
North Western	LK-6	Kurunegala	LK-61	Udubaddawa	MOH-61750	Pahala Weerakodiyana	LK-6175015	Weeraodana Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Udubaddawa	MOH-61750	Meegahapelessa	LK-6175165	Bibiladeniya  School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Takawa		Takewa Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Ebogedara	LK-6145270	Takewa Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Doratiyagedara	LK-6145275	Takewa Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Maharachchimulla	LK-6184130	Kandegedara scool	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Kiriwanapola	LK-6184060	Kandegedara scool	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Kandegedara	LK-6121020	Kandegedara scool	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Pangolla	LK-6184085	Kandegedara scool	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Humbuluwa East	LK-6184210	Humbukuwa school	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Humbuluwa/w		Humbukuwa school	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Alawwa	MOH-61840	Thumbulla	LK-6121005	Humbukuwa school	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	kurunegala pdhs				Kurunegala MOH	Sinopharm	False	False
North Western	LK-6	Puttalam	LK-62	Nattandiya	MOH-62420			Dammissara National School	Sinopharm	False	False
North Western	LK-6	Puttalam	LK-62	Wennappuwa	MOH-62450			St Anne's College Boralessa	Sinopharm	False	False
North Western	LK-6	Puttalam	LK-62	Wennappuwa	MOH-62450			Lunuwila Primary School	Sinopharm	False	False
North Western	LK-6	Puttalam	LK-62	Madampe				Townhall Madampe	Sinopharm	False	False
North Central	LK-7	Polonnaruwa	LK-72	Thamankaduwa	MOH-72150	Warapitiya	LK-7212210	Thopawewa school	Sinopharm	False	False
North Central	LK-7	Polonnaruwa	LK-72	Thamankaduwa	MOH-72150	Kajuwatta		Lakshuyana school	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	NPC MOH		Helambagaswewa	LK-7109170	Helahagaswewa Viduhala	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	NPC MOH		Asirikgama	LK-7115010	Asirigama Viduhala	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	Thalawa	MOH-71480	Aluthgama	LK-7115020	Aluthgama Viduhala	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	Thalawa	MOH-71480	403 -Thulana		Thalawa Hospital	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	Thalawa	MOH-71480	406-Thulani		Thalawa Viduhala	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	Thalawa	MOH-71480	Gambirigaswewa	LK-7115015	Gambirigaswewa Viduhala	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	Padaviya	MOH-71030	Maithreepura	LK-7103020	Maithripura Praja shalawa	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	Padaviya	MOH-71030	Abhayapura	LK-7103015	Aliwanguwa Maha Vidyalaya	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Badalkumbura	MOH-82180	Karawila, Ella		Karawila Pemananda MV	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Badalkumbura	MOH-82180	Pallegama, Madamagama		Karawila Pemananda MV	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Badalkumbura	MOH-82180	Miyanakadura, Dewathura		Miyanakadura MV	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Badalkumbura	MOH-82180	Ethpattiya	LK-8218135	Miyanakadura MV	Sinopharm	False	False
