province	province_id	district	district_id	moh	moh_id	gnd	gnd_id	center	vaccine	dose1	dose2
North Western	LK-6	Kurunegala	LK-61	Narammala	MOH-61810	Dambadeniya North	LK-6181215	Dambadeniya Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Nikaweratiya	MOH-61181	Magallegama	LK-6121180	Magallegama School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Nikaweratiya	MOH-61181	Millagoda	LK-6121185	Millagoda School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Nikaweratiya	MOH-61181	Hulogedara	LK-6121040	Hulogedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Nikaweratiya	MOH-61181	Pinnapolegama	LK-6121035	Hulogedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Nikaweratiya	MOH-61181	Bogollagama	LK-6121045	Hulogedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Kosdeniya	LK-6148025	Kosdeniya School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Beddegama	LK-6139040	Kosdeniya School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Medagama	LK-6106005	Kosdeniya School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Kanogama	LK-6148135	Kosdeniya School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Thissawa	LK-6136140	Kosdeniya School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Kadawalagedara	LK-6145145	Kadawalagedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Nallura	LK-6145105	Kadawalagedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Hathapola	LK-6145140	Kadawalagedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Yayegedara	LK-6145225	Kadawalagedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Diggalagedara	LK-6145095	Kadawalagedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Panduwasnuwara	MOH-61451	Dorabavila	LK-6145100	Kadawalagedara School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polgahawela	MOH-61870	Ginneriya	LK-6187055	Wimalasurendra Vidyalaya	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polgahawela	MOH-61870	Egalla	LK-6187150	Wimalasurendra Vidyalaya	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polgahawela	MOH-61870	Wadakada	LK-6187060	Wimalasurendra Vidyalaya	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polgahawela	MOH-61870	Hiripathwella	LK-6187050	Hiripathwella Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polgahawela	MOH-61870	Habarawa	LK-6136200	Hiripathwella Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polgahawela	MOH-61870	Dewate Gedara	LK-6187045	Hiripathwella Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Kambuwatawana	LK-6127030	Borawewa School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Galgiriyawa	LK-6127035	Borawewa School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Medakanda	LK-6127320	Borawewa School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Paragaha Ela	LK-6127315	Halmillawewa Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Morotta	LK-6127300	Halmillawewa Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Welipitiya	LK-6127295	Halmillawewa Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Kumbukkadawala	LK-6127005	Kalugalla School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Kalawana	LK-6127370	Kalugalla School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Deegama	LK-6127410	Kalugalla School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Welidalla	LK-6127375	Kalugalla School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Polpithigama	MOH-61270	Kalugalla	LK-6127350	Kalugalla School	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Rideegama	MOH-61632	Wegama	LK-6163055	Wegama Praja Shalawa	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Udubaddawa	MOH-61750	Ihala Yagamwela	LK-6175065	Yagamwela Mu V	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Udubaddawa	MOH-61750	Kandayaya	LK-6175040	Kadayaya Temple	Sinopharm	False	False
North Western	LK-6	Kurunegala	LK-61	Wariyapola	MOH-61360	Rabukana	LK-6136085	Kadayaya Temple	Sinopharm	False	False
North Western	LK-6	Puttalam	LK-62	Mahawewa	MOH-62390	Rambukana		Kadayaya Temple	Pfizer	False	True
North Central	LK-7	Polonnaruwa	LK-72	Welikanda	MOH-72100	School Teachers		MOH Office	Sinopharm	False	False
North Central	LK-7	Polonnaruwa	LK-72	Elahera	MOH-72180			MOH Office	Sinopharm	False	False
North Central	LK-7	Polonnaruwa	LK-72	Aranaganwila				MOH Office	Sinopharm	False	False
North Central	LK-7	Polonnaruwa	LK-72	Lankapura	MOH-72090	School Teachers & Governement staff		Rathnasara Vidyalaya	Sinopharm	False	False
North Central	LK-7	Anuradhapura	LK-71	MC/RE Unit				Vijepira PH Training center	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Siyambalanduwa	MOH-82120	Ethimale Colony	LK-8212215	MO/Ethimale M.V    9.00AM - 1.00PM	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Siyambalanduwa	MOH-82120	Thissapura	LK-8212210	MO/Ethimale M.V    9.00AM - 1.00PM	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Siyambalanduwa	MOH-82120	Siripura	LK-8212205	MO/Ethimale M.V    9.00AM - 1.00PM	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Siyambalanduwa	MOH-82120	Wijayapura	LK-8212235	MO/Thissapura K.V. 2.00AM - 4.00PM	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Sevanagala	MOH-82330	Mihidugama		DH Sevanagala	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Sevanagala	MOH-82330	Eksathpura		DH Sevanagala	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Sevanagala	MOH-82330	Bahirawa colony		DH Sevanagala	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Sevanagala	MOH-82330	Mahagama	LK-8233065	Somadevi MV Mahagama	Sinopharm	False	False
Uva	LK-8	Moneragala	LK-82	Sevanagala	MOH-82330	Habarattawela	LK-8233070	Mahanaga MV Bahirawa	Sinopharm	False	False
