province	province_id	district	district_id	moh	moh_id	gnd	gnd_id	center	vaccine	dose1	dose2
Western	LK-1	Kalutara NIHS	LK-13	Beruwala	MOH-13240			PMCU Bandanagoda	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			NIHS	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			Dediyawala Clinic	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			Uggalbada MV	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			Panwila Henawatta temple	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			Heenatiyangala Clinic	Sinopharm	False	False
Western	LK-1	Kalutara NIHS	LK-13	Kalutara	MOH-13211			DGH Kalutara	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Madurawala	MOH-13151			MOH - Madurawala     	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Madurawala	MOH-13151			Yala - Temple   	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bandaragama	MOH-13060			Maithree Hall	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Horana	MOH-13090			Meevanapalana M.V	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Dodangoda				Dodangoda Clinic Centre	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			Mahanama Vidyalaya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			Wekada Bauddaloka Vidyalaya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			Malamulla Temple	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Wadduwa				Panapitiya Agamethy Vidyalaya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Walallawita	MOH-13390			MOH  Office  meegagathenna 	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Walallawita	MOH-13390			Pradeshya saba sub office	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Mathugama	MOH-13272			Ovitigala M.V.	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bulathsinhala	MOH-13120			Weyangalla MMV	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Agalawatta	MOH-13330			Yatiyana Clinic Centre	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Ingiriya	MOH-13100			Handapangoda M.V.	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Palindanuwara	MOH-13360			Baduraliya M.V.	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Millaniya 				Dombagoda School	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bandaragama	MOH-13060			DH Bandaragama	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Naboda				DH Naboda	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	BH Pimbura				BH Pimbura	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Baduraliya				DH Baduraliya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Ingiriya	MOH-13100			DH Ingiriya	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Mathugama	MOH-13272			DH Mathugama	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Bulathsinhala	MOH-13120			DH Bulathsinhala	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Gonaduwa				DH Gonaduwa	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	Panadura	MOH-13031			BH Panadura	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Dodangoda				DH Dodangoda	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Galpatha				DH Galpatha	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Katugahahena				DH Katugahahena	Sinopharm	False	False
Western	LK-1	Kalutara	LK-13	DH Iththapana				DH Iththapana	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Akmeemana	MOH-31450			Hiyare M.V + Ketandola Mahindarama Viharaya	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Ambalangoda	MOH-31330			Batapola central college	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Baddegama	MOH-31270			Vocational Training center Baddegama	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Balapitiya	MOH-31060			Hegalle Vidyalaya	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Bope-Poddala	MOH-31420			Hapugala temple	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Elpitiya	MOH-31120			Kahaduwa MV+WathurawilaD.S	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Galle MC				Sangamitta College	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Habaraduwa	MOH-31540			Unawatuna M.V + Heenatigala Shariputhra M.V	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Hikkaduwa	MOH-31361			Madampagama m.v	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Induruwa				Dharmapala Vidyalaya, Dope+ Gonagala M.V + Maha Uragaha M.V	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Karandeniya	MOH-31090			Denzil Kobbekaduwa K.V	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Niyagama	MOH-31150			Hattaka temple	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Rathgama	MOH-31362			Nigrodharamaya Mahahegoda	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Udugama				Mapalagama Central College	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Welipitiya	MOH-32210			Rekadahena SANASA Halle/Ethkandura Seewali Vidyalaya	Sinopharm	False	False
Southern	LK-3	Galle	LK-31	Yakkalamulla	MOH-31480			Uduwella Vidyalaya	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Kirinda Puhulwella	MOH-32330			Abhinawaramaya	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Mulatiyana	MOH-32121			Gombaddala Shailaramaya	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Kekanadura				Godagama pantharamaya	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Athuraliya	MOH-32151			Godapitiya Maha Vidyalaya	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Pasgoda	MOH-32090			Bengamuwa M.V.	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Kotapola	MOH-32060			Paragala Temple	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Kotapola	MOH-32060			Kotapola National School	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Hakmana	MOH-32300			Narawelpita Henry Ariyarathna M.V.	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Malimbada	MOH-32240			Akurugoda Nagarukkaramaya	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Dickwella	MOH-32452			Radampala M.v.	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Dickwella	MOH-32452			DGH Matara	Sinopharm	False	False
Southern	LK-3	Matara	LK-32	Dickwella	MOH-32452			BH Deniyaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Ambalantota	MOH-33150			Hungama Vijayaba College	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Ambalantota	MOH-33150			Eraminiyaya Youth Center	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Angunukolapeles	MOH-33180			Divisional Hospital, Hakuruwela	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Angunukolapeles	MOH-33180			Aththanayala School	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Beliatta	MOH-33300			MOH Office (for pregnant mothers)	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Hambantota	MOH-33120			MOH Office	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Katuwana	MOH-33240			Rukmalpitiya Kanishta Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Katuwana	MOH-33240			MOH Office	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Okewela	MOH-33270			Mobile Vaccination Campaign	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Sooriyawewa	MOH-33030			Namadagaswewa Maha Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Sooriyawewa	MOH-33030			Habaraththawala Kanishta Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Tissamaharama	MOH-33090			Madigamwila Kanishta Vidyalaya	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Walasmulla	MOH-33250			Dhammananda School, Kirama	Sinopharm	False	False
Southern	LK-3	Hambantota	LK-33	Walasmulla	MOH-33250			Muruthawela Maha Vidyalaya	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Nuwara Eliya MC	MOH-23124	MOH		Muruthawela Maha Vidyalaya	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Kotagala	MOH-23121			Barathy Tv	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Maskeliya	MOH-23153			Norwood SMV	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Bogawanthalawa	MOH-23152			Dickoya Hall	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Hanguranketha	MOH-23061			Diyathilaka college Hanguranketha 	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Kothmale	MOH-23031			Kudaoya school	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Ragala	MOH-23091			TBM Herath Ragala	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Nawathispane	MOH-23032			Maria TMV	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Nawathispane	MOH-23032			Thangakelle school	Sinopharm	False	False
Central	LK-2	Nuwara Eliya	LK-23	Nawathispane	MOH-23032			Lipakelle tv	Sinopharm	False	False
Central	LK-2	Kandy	LK-21	all MOH areas		Mop up programme		MOH office	Moderna	False	True
Central	LK-2	Matale	LK-22	Ukuwela	MOH-22330			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Matale	MOH-22180			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Matale	MOH-22180			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Naula	MOH-22090			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Dambulla	MOH-22060			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Dambulla	MOH-22060			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Yatawatta	MOH-22150			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Pallepola	MOH-22120			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Galewela	MOH-22030			MOH office	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Rattota	MOH-22300			Bandarapola Clinic Center 	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Rattota	MOH-22300			Kandenuwara PMCU	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Abangaga				Kandenuwara PMCU	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Wilgamuwa	MOH-22270			Kandenuwara PMCU	Sinopharm	False	False
Central	LK-2	Matale	LK-22	Laggala-Pallegama	MOH-22240			Karagastanna Bagolow 	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ayagama	MOH-91300	Ellahena	LK-9130065	Ellahena Praja Shalawa	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ayagama	MOH-91300	Pallekada	LK-9130060	Pallekada Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Egoda Waleboda	LK-9118005	R/ Balangoda EgodaWaleboda School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Ellepola	LK-9118195	R/ Balangoda Ellepola School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Gawaranhena	LK-9118260	R/ Balangoda Gawaranhena School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Pallekanda	LK-9118190	R/ Balangoda Ellepola School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Balangoda	MOH-91180	Thalangama	LK-9118200	R/ Balangoda Thalangama School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Eheliyagoda	MOH-91030	Karandana North	LK-9103180	Mapota Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Eheliyagoda	MOH-91030	Mitipola	LK-9103170	Mitipola Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Elapatha	MOH-91270	Kehelovitigama	LK-9127035	Kehelowitigama School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Elapatha	MOH-91270	Niriella	LK-9127075	Niriella Praja Salawa	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Elapatha	MOH-91270	Weragama	LK-9127040	Kehelowitigama School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Embilipitiya	MOH-91480	Hagala	LK-9148185	Bodhiraja pre school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Embilipitiya	MOH-91480	Kuttigala	LK-9148190	Jayanthi vidyalaya padalangala	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Embilipitiya	MOH-91480	Thunkama	LK-9148180	Gunananda temple Thunkama	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Buluwana	LK-9142025	Panawala school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Dimbulwala	LK-9142010	Dimbulwala school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Hapurudeniya	LK-9142015	Agaregama school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Kotakethana	LK-9142005	Kotakethana school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Makandura	LK-9142030	Makandura school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Panawala	LK-9142020	Panawala school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Godakawela	MOH-91420	Ridivita	LK-9142040	Hiramadagama school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Gurubevila	LK-9115155	Gurubavila Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Karagasthalawa	LK-9115115	District Hospital - Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Kattadikanda	LK-9115015	Sumanadeva Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Kinchigune	LK-9115110	District Hospital - Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Kumbalgama	LK-9115105	District Hospital - Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Pandeniya	LK-9115160	District Hospital - Pambahinna	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Waleboda North	LK-9115020	Gurubavila Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Imbulpe	MOH-91150	Yakdehiwela	LK-9115075	Imbulpe Divisional Secratariat	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kahawaththa	MOH-91390	Atakalanpanna	LK-9139055	Attakalanpanna Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kahawaththa	MOH-91390	Gabbela	LK-9139075	Gabbela Maha Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kahawaththa	MOH-91390	Yainna	LK-9139005	Yainna Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Buluthota	LK-9151005	Eigbirth Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Eththekanda		Eigbirth Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kolonna	MOH-91510	Poddana	LK-9151055	Eigbirth Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Ovitigama	LK-9106105	Sugatha Nagabodhi Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Sudagala	LK-9106075	Sudagala Maha Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Kuruwita	MOH-91060	Walandura	LK-9106155	Walandura Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Nivithigala	MOH-91360	Delwala	LK-9136115	Delwala school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Nivithigala	MOH-91360	Doloswalakanda	LK-9136100	Waththahena temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Hallinna	LK-9121055	Dharmaraja vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Hunuwala North	LK-9121050	Hunuwala tamil school	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Opanayaka	MOH-91210	Opanayaka	LK-9121045	Vidyakara vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Denawaka Udakada	LK-9124140	Meegahagoda Raja Maha Viharaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Morathota	LK-9124175	Morathota School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Udathula	LK-9124130	Idangoda Sri Keththaramaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Pelmadulla	MOH-91121	Warigama	LK-9124135	Kamarangapitiya School	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Batewela	LK-9112150	Batewela Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Dehenakanda	LK-9112040	Dehenakanda Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Kempanawatta	LK-9112140	Batewela Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Mudduwa	LK-9112245	Mudduwa Temple	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Ratnapura	MOH-91122	Rathgama	LK-9112065	Rathgama Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	Elamalpe	LK-9145105	Elamalpe Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	Ranwala	LK-9145095	Ranvala Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	Thennahena	LK-9145110	Ranwala Hodpital	Sinopharm	False	False
Sabaragamuwa	LK-9	Ratnapura	LK-91	Weligepola	MOH-91450	Udaranwala	LK-9145045	Udaranvala Vidyalaya	Sinopharm	False	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Kiriwandeniya	LK-9203345	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Kivulpana	LK-9203405	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Minwana	LK-9203410	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Galpala	LK-9203420	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Mangalagama	LK-9203445	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Molagoda	LK-9203435	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Kumbaloluwa	LK-9203425	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Kavudaulla	LK-9203430	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Kumbaldiwela	LK-9203415	Molagoda Primary College	AstraZeneca	True	False
Sabaragamuwa	LK-9	Kegalle	LK-92	Rambukkana	MOH-92030	Waragoda	LK-9203440	Molagoda Primary College	AstraZeneca	True	False
